Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,AGE,BMI,PATIENT,Diastolic Blood Pressure,Glucose,Hemoglobin A1c/Hemoglobin.total in Blood,Systolic Blood Pressure,Body Height,Body Weight,fev1_fvc,respiratory_rate,oxygen,carbon_dioxide,smoking,dyspnea,wheezing,cough,systolic_bp,diastolic_bp,cholesterol,ldl,hdl,triglycerides,troponin,creatinine,bmi,glucose,crp,nt_probnp,lvef,copd_chronic_obstructive_bronchitis,copd_pulmonary_emphysema,copd_hypoxemia,copd_respiratory_distress,copd_pneumonia,cvd_hypertension,cvd_heart_failure,cvd_ischemic_heart_disease,cvd_atrial_fibrillation,cvd_metabolic_syndrome,cvd_hyperlipidemia,cvd_diabetes,has_diabetes,diabetes_risk_score,has_copd,copd_risk_score,has_cvd,cvd_risk_score
1c150828-f559-2f81-e990-9968b8aaea6e,1991-04-12,,999-55-1283,S99933818,X58563009X,Mr.,Jarrod316,,Reinger292,PhD,,M,white,nonhispanic,M,Simi Valley  California  US,410 Altenwerth Crossroad,Pasadena,California,Los Angeles County,6037.0,91101,34.15837223422128,-118.16240170840211,142777.61,16426.47,55586,34,22.48379992823421,1c150828-f559-2f81-e990-9968b8aaea6e,84.8,84.5,6.1,100.6,188.5,79.89,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.302,0,0.273,1,0.62
0a7f018b-1e86-983b-a88c-a00fdd8960fd,1969-03-22,,999-67-4398,S99925878,X62458613X,Mr.,Miguel815,,Atencio773,,,M,white,hispanic,M,Carolina  Puerto Rico  PR,360 Wolff Viaduct,Pleasant Hill,California,Contra Costa County,6013.0,94520,38.02152471713127,-122.05351185490498,153898.94,24167.46,122334,56,30.325048847112992,0a7f018b-1e86-983b-a88c-a00fdd8960fd,90.9090909090909,84.5,6.1,119.63636363636364,183.4,102.0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.68,0,0.648,1,0.998
66a65d90-9468-df0c-4214-5944606072da,2011-05-04,,999-95-1030,,,,Brenton674,Todd315,Nolan344,,,,black,nonhispanic,M,San Jose  California  US,556 Gaylord Corner,Walnut Grove,California,Sacramento County,6067.0,95690,38.23312355160382,-121.58720476315416,42588.72,3601.55,70251,14,22.941333739516605,66a65d90-9468-df0c-4214-5944606072da,82.9,84.5,6.1,132.0,144.20999999999998,47.71,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.056,0,0.115,1,0.148
f4864d0b-7a97-9665-3f4c-39705bf00f35,1995-01-22,,999-47-2693,S99987299,X6233100X,Mr.,Jacques50,Mack300,Kunde533,,,S,white,nonhispanic,M,San Jose  California  US,369 Okuneva Way,Sacramento,California,Sacramento County,6067.0,95826,38.56285290359863,-121.46828127690549,72243.62,9452.72,65440,30,22.176333807221116,f4864d0b-7a97-9665-3f4c-39705bf00f35,85.0,84.5,6.1,122.33333333333331,177.19999999999996,69.63333333333334,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.233,0,0.696
0e555b7a-d8d3-8b6f-4e65-431335973dda,1965-08-29,,999-55-9718,S99996318,X24680203X,Mr.,Frank378,Miles206,Bogan287,,,D,white,hispanic,M,Los Angeles  California  US,355 Pouros Highlands Apt 61,Torrance,California,Los Angeles County,6037.0,90248,33.80038470886027,-118.33134636151996,254647.99,24768.8,81603,60,28.784120244487337,0e555b7a-d8d3-8b6f-4e65-431335973dda,89.6,84.5,6.12,122.6,186.8,100.44,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0.715,0,0.695,1,0.999
cb6cdf60-63f5-7248-032d-150f98cdde6e,2013-03-30,,999-18-4408,,,,Leland44,Alonso270,Larson43,,,,white,nonhispanic,M,Los Banos  California  US,1043 Kulas Promenade Unit 41,Long Beach,California,Los Angeles County,6037.0,90831,33.75571925257776,-118.2513310062493,2300.0,51322.71,6907,12,15.556737036506858,cb6cdf60-63f5-7248-032d-150f98cdde6e,72.5,84.5,6.1,116.0,121.74285714285716,23.057142857142857,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.105,0,0.112
c4c3d842-7886-5daa-71d7-c7bcf92675d0,1973-12-14,,999-58-1664,S99962643,X6076539X,Mr.,Homero668,José Emilio366,Amaya149,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,1093 Russel Flat,Big Bear City,California,San Bernardino County,6071.0,92314,34.23026702211481,-116.83797253604162,8465.23,144077.81,5925,52,29.631038852158365,c4c3d842-7886-5daa-71d7-c7bcf92675d0,93.83333333333331,84.5,6.1,116.0,176.69999999999996,92.51666666666668,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.621,0,0.598,1,0.996
a5174529-8090-33f6-5e04-8a0a5872a79d,1969-04-20,,999-74-1957,S99922162,X3341581X,Mrs.,Tomeka87,,Koss676,,Upton904,M,white,nonhispanic,F,East Los Angeles  California  US,550 Bartoletti Route,Placentia,California,Orange County,6059.0,92806,33.91447197204141,-117.89688423003793,849359.17,80277.96,114342,56,29.56667566057748,a5174529-8090-33f6-5e04-8a0a5872a79d,91.54545454545456,84.5,6.127272727272728,135.1818181818182,169.3,84.74545454545455,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.663,0,0.648,1,0.998
7605f9c2-8adb-298b-debf-fe0c47135440,1999-11-26,,999-85-2084,S99933383,X9350603X,Ms.,Angel97,Magali989,Boehm581,,,,white,nonhispanic,F,San Marcos  California  US,1076 Dach Dam Apt 92,San Jose,California,Santa Clara County,6085.0,95140,37.37206827910287,-121.78974728508382,404850.48,100463.39,98925,26,24.73899487713684,7605f9c2-8adb-298b-debf-fe0c47135440,68.16666666666667,84.5,6.1,101.0,152.43333333333334,57.48333333333334,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.113,0,0.197,1,0.704
c740d6ae-6f1c-70b1-fc76-5eb99bc181f1,1950-10-25,,999-51-3026,S99928989,X72017328X,Ms.,Conchita9,María Eugenia578,Verdugo724,,,S,white,hispanic,F,San Juan  Puerto Rico  PR,756 Leuschke Approach Suite 32,Stockton,California,San Joaquin County,6077.0,95203,38.06482442177937,-121.39430379870672,21504.28,1592437.09,10377,75,28.63613786472158,c740d6ae-6f1c-70b1-fc76-5eb99bc181f1,78.3,84.5,6.05,129.1,166.2,79.1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.815,0,0.834,1,1.0
d1332f8b-f946-de6d-f533-89696621b4e0,2005-05-25,,999-29-1474,S99947507,X16587419X,Ms.,Lilia791,Inés791,Zaragoza109,,,,asian,hispanic,F,Port-au-Prince  Haiti  HT,1023 Marvin Neck Unit 61,Seaside,California,Monterey County,6053.0,93955,36.5352730429787,-121.84557196195132,48954.56,59115.93,71315,20,21.19277020333528,d1332f8b-f946-de6d-f533-89696621b4e0,70.78,84.5,6.066666666666666,111.91333333333334,157.80769230769232,52.77692307692308,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.076,0,0.109,1,0.797
3731abd7-f17e-10a4-be73-fc69bfef8adf,1975-05-12,,999-85-3800,S99941425,X13985662X,Mrs.,Ayana300,Twila243,Predovic534,,Wintheiser220,D,asian,nonhispanic,F,Rialto  California  US,278 Batz Row,Fremont,California,Alameda County,6001.0,94536,37.501185888783176,-122.05865801165956,670252.75,261000.83,98535,50,30.311301709165548,3731abd7-f17e-10a4-be73-fc69bfef8adf,72.87096774193549,84.5,6.093333333333334,139.74193548387098,155.7,73.48214285714286,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0.509,0,0.373,1,1.0
d39176a6-f33f-c3f5-b9d2-7e388b834b2e,1962-08-01,,999-95-6054,S99913252,X64525816X,Mr.,Chuck784,Eugenio846,Wunsch504,,,M,asian,nonhispanic,M,San Luis Obispo  California  US,269 Schamberger Flat,Novato,California,Marin County,6041.0,94947,38.14028566257841,-122.63267070951086,718458.59,628056.63,46912,63,27.30172281437256,d39176a6-f33f-c3f5-b9d2-7e388b834b2e,75.55555555555556,84.5,6.1,133.44444444444446,178.1,86.6,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.693,0,0.635,1,0.994
af4305e6-b46f-fd38-b271-217289cd81c0,1977-07-26,,999-17-4228,S99981639,X17558838X,Mr.,Fletcher87,Scott935,Jakubowski832,,,W,black,nonhispanic,M,Vandenberg Village  California  US,428 Gleason View,Santa Clarita,California,Los Angeles County,6037.0,91390,34.47900423257804,-118.54278080800329,122978.2,21797.48,421365,48,30.026048197332152,af4305e6-b46f-fd38-b271-217289cd81c0,92.8,84.5,6.1,119.0,176.7,93.75,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.571,0,0.547,1,0.993
4d2ac9e8-1656-486f-5fb8-0481fe7ee567,1934-06-10,,999-70-8961,S99979670,X17497679X,Mr.,Newton741,,Kessler503,,,W,white,nonhispanic,M,Livermore  California  US,858 Keebler Club,San Francisco,California,San Francisco County,6075.0,94124,37.79885054486088,-122.47696463610258,124978.51,485659.33,186802,91,29.57116996923345,4d2ac9e8-1656-486f-5fb8-0481fe7ee567,84.61538461538461,84.5,6.130769230769231,116.0,171.59999999999997,87.07692307692308,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.924,0,0.921,1,1.0
1cdf9e8a-f563-10ba-695b-d817f0c0864e,1942-10-26,,999-18-6562,S99990181,X64420142X,Mr.,Emmanuel930,Reggie481,Effertz744,,,M,white,hispanic,M,Thousand Oaks  California  US,202 Schumm Pathway Unit 3,Mission Viejo,California,Orange County,6059.0,92692,33.60862667023547,-117.64015347923797,124262.89,350315.2,32162,83,35.32023061762051,1cdf9e8a-f563-10ba-695b-d817f0c0864e,72.9,84.5,6.859999999999999,125.5,186.4,122.72,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.871,0,0.885,1,1.0
f284b160-8db8-83e9-b0a5-c2107f1068cf,1957-08-18,,999-69-3913,S99970209,X65448674X,Mr.,Reuben327,,Schuster709,,,W,white,nonhispanic,M,Florin  California  US,561 Hegmann Alley,San Diego,California,San Diego County,6073.0,92139,32.63102763669779,-116.94968721437708,157721.76,171948.57,96630,68,27.895638276684235,f284b160-8db8-83e9-b0a5-c2107f1068cf,85.4,84.5,6.1,113.6,181.9,92.3,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.773,0,0.694,1,0.997
70cfceff-c50a-e2eb-1f82-1b6b3a26f0c2,1956-10-02,,999-25-3916,S99994430,X38892143X,Mrs.,Hallie315,,Olson653,,Jenkins714,W,white,nonhispanic,F,Brea  California  US,829 Schneider Wynd Apt 92,Yountville,California,Napa County,6055.0,94599,38.43194864596343,-122.38141347024492,300364.58,1787407.83,28075,69,29.35520700247917,70cfceff-c50a-e2eb-1f82-1b6b3a26f0c2,88.58947368421053,84.5,6.1,135.0,161.7,76.75473684210526,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.783,0,0.785,1,1.0
e6662f2e-0407-e007-9a6a-ebf1b81fea4f,1964-02-05,,999-19-5826,S99974209,X65742365X,Mrs.,Wava789,,Heidenreich818,,Nicolas769,M,white,nonhispanic,F,Moraga  California  US,217 Barton Park,San Carlos,California,San Mateo County,6081.0,94070,37.45485596075588,-122.25671305454983,205998.29,995899.62,201552,61,28.65950852648429,e6662f2e-0407-e007-9a6a-ebf1b81fea4f,88.25806451612904,84.5,6.1,130.25806451612902,152.6,66.73870967741935,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.653,0,0.516,1,1.0
da7c65fc-32f7-1ce8-7210-e02758c4915d,2005-11-25,,999-36-2957,S99979098,,Mr.,Jan231,Max124,Schaden604,,,,white,nonhispanic,M,Chino Hills  California  US,931 Glover Viaduct Suite 5,Bellflower,California,Los Angeles County,6037.0,90706,33.864006751310846,-118.18569951310768,9023.4,1031274.66,39511,20,20.58378634420783,da7c65fc-32f7-1ce8-7210-e02758c4915d,83.45454545454545,84.5,6.1,125.27272727272728,170.29090909090908,59.690909090909095,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0.152,0,0.314
2d869c7a-edba-1208-614d-b64953640cbe,1965-05-27,,999-67-7949,S99941573,X81565027X,Mr.,Adán600,Felipe97,Porras535,,,M,white,hispanic,M,Puebla  Puebla  MX,346 Bechtelar Frontage road,Arden-Arcade,California,Sacramento County,,0,38.6095222627358,-121.36003589815452,13356.61,1083156.0,4842,60,28.191869891446835,2d869c7a-edba-1208-614d-b64953640cbe,82.9090909090909,84.5,6.1,140.27272727272728,181.6,92.97272727272728,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.699,0,0.695,1,0.999
4a9b13a4-7720-a678-93de-5ebf29deeb01,2023-07-22,,999-88-2033,,,,Salena230,Dolly486,Hauck852,,,,white,nonhispanic,F,Needles  California  US,459 Buckridge Track,Los Angeles,California,Los Angeles County,6037.0,91411,34.26300457165112,-118.51342734297994,3868.12,4071.41,65877,2,16.835016835016834,4a9b13a4-7720-a678-93de-5ebf29deeb01,87.66666666666667,84.5,6.1,106.0,66.0,7.333333333333333,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.065,0,0.001
72e97ee8-1a59-65b8-4a95-b5b763e4f34a,1973-12-11,,999-92-4432,S99972122,X87647636X,Mr.,Rob341,,Bartoletti50,,,M,white,nonhispanic,M,San Ramon  California  US,273 Dicki Mews,San Jose,California,Santa Clara County,6085.0,95139,37.322203996192535,-121.88658755305416,87682.37,115418.55,27692,52,29.286487918905877,72e97ee8-1a59-65b8-4a95-b5b763e4f34a,82.3,84.5,6.15,131.4,181.4,96.37,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.594,0,0.598,1,0.996
52e81b57-09ee-b4a5-9499-4cf72e9023b6,1982-10-09,,999-13-5639,S99964265,X70550544X,Mrs.,Sanora914,Amiee221,Terry864,,Barton704,M,white,nonhispanic,F,San Francisco  California  US,725 Padberg Route,San Diego,California,San Diego County,6073.0,92105,32.724348144550774,-117.19984806545855,665192.98,926348.24,80090,43,29.22424312661482,52e81b57-09ee-b4a5-9499-4cf72e9023b6,65.4,84.5,6.1,131.0,153.2,68.59,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.35,0,0.481,1,0.984
07deca01-5d5b-d2ba-baaf-6c107e71dfda,1964-08-09,,999-34-8998,S99911199,X57066441X,Ms.,Shira43,Tommy814,Larkin917,,,S,white,nonhispanic,F,Brentwood  California  US,415 Zieme Estate,San Jose,California,Santa Clara County,6085.0,95037,37.35236123389674,-121.86909504500926,1161748.87,457568.79,46042,61,30.52862419205909,07deca01-5d5b-d2ba-baaf-6c107e71dfda,70.5,84.5,6.008333333333333,102.0,152.0,70.53333333333333,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.624,0,0.706,1,0.999
4ae7c832-7999-57d2-d5d7-2710b05f8280,1976-04-22,,999-98-7062,S99922382,X79464081X,Mrs.,Daniela614,Carla633,Nájera755,,Mares644,M,native,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,792 Johnston Avenue Suite 40,Bellflower,California,Los Angeles County,6037.0,90723,33.89868893920366,-118.14859132180652,951813.11,774356.57,35321,49,29.385888220902206,4ae7c832-7999-57d2-d5d7-2710b05f8280,65.36363636363636,84.5,6.225,111.63636363636364,169.3,84.22727272727273,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.452,0,0.56,1,0.994
9f00590d-5d0d-e43c-084e-396d1c159ab1,1956-12-18,,999-78-4902,S99942230,X73951867X,Mr.,Kendrick479,,Kutch271,,,D,white,nonhispanic,M,Rosedale  California  US,264 Effertz Wall,El Monte,California,Los Angeles County,6037.0,91733,34.11730888925764,-118.03894974986603,679208.35,498243.37,79716,69,27.70714755234422,9f00590d-5d0d-e43c-084e-396d1c159ab1,89.36363636363636,84.5,6.1,119.45454545454544,177.2,87.0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.786,0,0.785,1,1.0
a9cefdf7-78eb-5231-682f-502cac8b6d50,1978-05-23,,999-33-6586,S99920237,X65630651X,Mrs.,Daria61,Marni913,O'Hara248,,Gottlieb798,W,white,hispanic,F,Antioch  California  US,198 Carter Harbor Suite 49,Bakersfield,California,Kern County,6029.0,93309,35.3542116045358,-119.08268111320352,393477.87,616993.88,61349,47,30.19643665224977,a9cefdf7-78eb-5231-682f-502cac8b6d50,72.5,84.5,6.1,124.83333333333331,154.2,71.8,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.446,0,0.249,1,0.93
9207ce42-b488-f001-2849-7a27728ba635,1994-08-26,,999-16-7391,S99913493,X24018887X,Mr.,Daniel959,Kieth891,Nikolaus26,,,M,white,nonhispanic,M,Yuba City  California  US,366 Fahey Glen,San Mateo,California,San Mateo County,6081.0,94402,37.58414728512526,-122.23826811337042,86807.36,25868.76,527585,31,26.32169810665644,9207ce42-b488-f001-2849-7a27728ba635,82.5,84.5,6.066666666666666,110.25,173.9,79.6,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.26,0,0.329,1,0.958
3a3e7ee2-4c73-0225-e01f-4f38d9c0b2d4,2000-04-02,,999-27-5924,S99915136,X89510418X,Ms.,Kamala553,Ok556,Lebsack687,,,,white,hispanic,F,San Diego  California  US,289 Pollich Lodge Unit 28,Santa Cruz,California,Santa Cruz County,6087.0,95064,36.96557205688566,-122.05097350507758,169544.55,385446.86,185055,25,20.966041152240223,3a3e7ee2-4c73-0225-e01f-4f38d9c0b2d4,75.45454545454545,84.5,6.1,131.45454545454547,167.325,58.7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.132,0,0.189,1,0.669
2e4f351d-7b87-3dac-a915-21968ee4b24a,2021-05-06,,999-98-1828,,,,Rikki26,,Herman763,,,,hawaiian,nonhispanic,F,Guadalupe  California  US,297 Wintheiser Neck Suite 71,La Presa,California,San Diego County,,0,32.673910858841936,-116.99354883549697,11221.02,21556.24,702820,4,17.659325712039994,2e4f351d-7b87-3dac-a915-21968ee4b24a,86.2,84.5,6.1,106.73333333333332,81.37333333333332,11.693333333333332,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.071,0,0.034
0f9a4fae-8423-77f4-268c-3ec1815f64e2,1989-02-23,,999-24-8687,S99938648,X11470674X,Mrs.,Gilma310,Priscila9,Simonis280,,Herman763,M,white,hispanic,F,San Jose  California  US,1046 Hodkiewicz Parade,Manteca,California,San Joaquin County,6077.0,95337,37.818452280349774,-121.22091518976332,160549.71,1130047.53,113321,36,28.36570097012357,0f9a4fae-8423-77f4-268c-3ec1815f64e2,82.4,84.5,6.1,142.4,162.8,75.17999999999999,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0.156,0,0.692
08ed7620-afb0-07fd-dba1-fff90d1f65f1,1972-08-19,,999-15-9206,S99937347,X75419469X,Mrs.,Amalia471,,Aragón562,,Perea353,D,black,hispanic,F,Salisbury  Saint Joseph Parish  DM,225 Terry Bay,Castro Valley,California,Alameda County,6001.0,94546,37.73233028957167,-122.05109246186794,1448628.57,933649.09,84557,53,30.28054928916411,08ed7620-afb0-07fd-dba1-fff90d1f65f1,92.45454545454544,84.5,6.083333333333333,127.27272727272728,154.2,72.0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.601,0,0.611,1,0.997
5d205072-4892-6098-5656-d75778907230,1988-10-16,,999-34-6699,S99966679,X830155X,Mr.,Pablo44,Ricardo560,Mena475,,,M,white,hispanic,M,Bayamon  Puerto Rico  PR,551 Howe View Suite 24,Anaheim,California,Orange County,6059.0,92887,33.85671996024524,-117.75439627706392,5704.51,84488.54,21666,37,24.64590144390592,5d205072-4892-6098-5656-d75778907230,77.33333333333333,84.5,6.1,136.33333333333334,186.80000000000004,86.0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,0.305,0,0.725
06f94c66-43c4-1c78-63cd-b507dfea09ed,1971-07-17,,999-17-4809,S99963319,X70394455X,Mrs.,Tempie784,Delois358,Volkman526,,Leannon79,M,white,nonhispanic,F,South Monrovia Island  California  US,771 Ebert Wynd,Santee,California,San Diego County,6073.0,92040,32.83992752982518,-116.97533042287414,409327.37,1174518.75,124069,54,32.91762220103585,06f94c66-43c4-1c78-63cd-b507dfea09ed,82.0,84.5,6.1,126.92307692307692,157.6,81.75999999999999,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.642,0,0.519,1,0.988
d937c52f-2dae-53eb-8f1e-e9dbc98f820f,2004-06-22,,999-86-6332,S99946733,X610755X,Mr.,Milan77,Jake169,Simonis280,,,,white,nonhispanic,M,Apple Valley  California  US,548 Stiedemann Orchard,Hayward,California,Alameda County,6001.0,94588,37.682854140084224,-122.08116348962798,93297.34,85330.94,61850,21,30.956022153217244,d937c52f-2dae-53eb-8f1e-e9dbc98f820f,73.58333333333333,84.5,6.1,96.66666666666669,168.11666666666667,87.49166666666667,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.175,0,0.159,1,0.349
d8030a0b-46cc-8f17-5370-d8ee196001b2,1982-01-07,,999-54-2114,S99942847,X8354816X,Mrs.,Margarite168,Marcell728,Lehner980,,Gerlach374,M,asian,nonhispanic,F,Ahmedabad  Gujarat  IN,222 Bahringer Rest,Fountain Valley,California,Orange County,6059.0,92708,33.75004576570893,-117.91868991984134,204294.56,1957969.56,36662,43,29.986332359317554,d8030a0b-46cc-8f17-5370-d8ee196001b2,65.6,84.5,6.1,115.9,164.8,81.44,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.387,0,0.376,1,0.874
6dbde24c-133e-4be0-a9e2-aa4bc4165195,1995-08-16,,999-36-6737,S99999175,X16582141X,Mr.,Chet188,Philip822,Marquardt819,,,M,white,nonhispanic,M,Sao Paulo  Sao Paulo  BR,850 Collins Alley Apt 8,Perris,California,Riverside County,6065.0,92570,33.74553850482551,-117.20893224048828,66893.38,9572.3,52385,30,30.0173057667036,6dbde24c-133e-4be0-a9e2-aa4bc4165195,78.75,84.5,6.1,107.75,177.9,95.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.281,0,0.233,1,0.696
cb9323f0-204a-bb3c-c21f-8ee2358af4e9,2009-04-30,,999-22-7508,S99983433,,,Lindsay928,Graham902,O'Reilly797,,,,black,nonhispanic,M,Oroville  California  US,806 Dietrich Trace,Livermore,California,Alameda County,6001.0,94550,37.800212894135086,-121.88586089236736,2550.0,38733.66,42229,16,18.355120828286186,cb9323f0-204a-bb3c-c21f-8ee2358af4e9,81.9090909090909,84.5,6.1,128.54545454545453,157.79000000000002,45.7,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0.06,0,0.194
2cc5f164-5733-4949-d749-00d7cb33807a,1973-09-24,,999-36-3305,S99929154,X67510190X,Mr.,Gustavo235,Mariano761,Olivas524,,,D,white,hispanic,M,Bayamon  Puerto Rico  PR,512 Cummerata Heights,Los Angeles,California,Los Angeles County,6037.0,90045,33.74614805122761,-118.18038159070557,96602.37,173216.75,822787,52,28.94257965001788,2cc5f164-5733-4949-d749-00d7cb33807a,95.0,84.5,6.1000000000000005,123.71428571428572,182.3,96.18571428571428,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.631,0,0.598,1,0.996
3a8c5205-6679-029e-7aae-4eb4bd6fc585,1979-04-10,,999-74-7701,S99965490,X7433295X,Mr.,Marquis364,,Goyette777,,,M,white,nonhispanic,M,Beverly Hills  California  US,994 Pagac Green Suite 40,Palmdale,California,Los Angeles County,6037.0,93551,34.5086001297735,-118.55175307019137,185851.86,38269.96,62415,46,30.24358264319964,3a8c5205-6679-029e-7aae-4eb4bd6fc585,103.5,84.5,6.155555555555555,125.2,173.7,91.25,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0.577,0,0.52,1,0.99
a2906004-b493-9324-b677-8454fc4dd862,1959-08-28,,999-24-3683,S99945191,X26510899X,Mrs.,Rachele486,,Bailey598,,Borer986,D,white,nonhispanic,F,French Valley  California  US,309 Kilback Course,San Francisco,California,San Francisco County,6075.0,94108,37.7561942798181,-122.44479528093568,389913.51,1071271.95,584248,66,28.623099695548333,a2906004-b493-9324-b677-8454fc4dd862,88.4,84.5,6.1,116.4,151.1,65.35,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.699,0,0.671,1,0.996
